# Time          5.0000E-01
# Units: Weight % Component
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   5.000000E-01  -9.919598E-01   1.057309E-03   8.851494E+00   7.735252E+01   4.461941E-03   0.000000E+00
   1.500000E+00  -9.920072E-01   1.583431E-07   8.852017E+00   7.735709E+01   6.682224E-07   0.000000E+00
   2.500000E+00  -9.920072E-01   1.257267E-07   8.852017E+00   7.735709E+01   5.305783E-07   0.000000E+00
   3.500000E+00  -9.920072E-01   1.038949E-07   8.852017E+00   7.735709E+01   4.384462E-07   0.000000E+00
   4.500000E+00  -9.920072E-01   8.314323E-08   8.852017E+00   7.735709E+01   3.508721E-07   0.000000E+00
   5.500000E+00  -9.920072E-01   6.230989E-08   8.852017E+00   7.735709E+01   2.629535E-07   0.000000E+00
   6.500000E+00  -9.920072E-01   4.169003E-08   8.852017E+00   7.735709E+01   1.759358E-07   0.000000E+00
   7.500000E+00  -9.920072E-01   2.056267E-08   8.852017E+00   7.735709E+01   8.677638E-08   0.000000E+00
   8.500000E+00  -9.920072E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   9.500000E+00  -9.920072E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.050000E+01  -9.920072E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.150000E+01  -9.920072E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.250000E+01  -9.920072E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.350000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.450000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.550000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.650000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.750000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.850000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   1.950000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.050000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.150000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.250000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.350000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.450000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.550000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.650000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.750000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
   2.850000E+01  -9.920073E-01   0.000000E+00   8.852017E+00   7.735709E+01   0.000000E+00   0.000000E+00
